trailingPE,averageDailyVolume10Day,bid,ask,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,navPrice,ytdReturn,beta3Year,fundInceptionDate,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,averageDailyVolume3Month,trailingThreeMonthReturns,epsTrailingTwelveMonths,netExpenseRatio,priceToBook,morningStarOverallRating,morningStarRiskRating,dividendRate
17.938005,90830,32.15,53.77,20.521,60.29,49.68616,36.855507,,56.09301,50.50525,0,1650326400,0.6182037,,ETF,FDIG,99990,37.39723,2.4211164,0.4,,,,
33.062527,296170,26.66,27.05,15.075,32.252,29.2439,23.81819,,30.669,46.0707,1.42,1617062400,0.35021278,,ETF,ARKX,333384,18.2082,0.80967796,0.75,,,,
23.224237,7510,32.66,97.14,47.27,65.64,63.9356,59.31402,,64.4022,6.25213,1.22,1447804800,0.12944919,0.0767574,ETF,ETHO,4350,8.60576,2.807248,0.45,,,,
28.548635,0,,,58.72,73.85,68.1578,64.51965,,,3.90438,0.62,954806400,,,MUTUALFUND,PGHAX,0,4.95815,2.577356,0.71,,5,2,0.42
28.493843,0,,,29.06,36.34,33.5618,31.87315,,,3.04682,0.62,954806400,,,MUTUALFUND,PCHSX,0,4.65798,1.2700989,1.8,,4,2,0.245
,0,,,19.29,23.32,22.76,21.86235,,,18.85831,0.66,932947200,,,MUTUALFUND,PHSBX,0,10.36441,,1.82,,4,1,0.102
28.53273,0,,,52.11,65.41,60.3918,57.22605,,,3.64126,0.62,954806400,,,MUTUALFUND,PHSTX,0,4.86388,2.2840436,1.05,,4,2,0.209
28.521206,0,,,46.18,57.89,53.4608,50.6954,,,3.43712,0.62,954806400,,,MUTUALFUND,PHSRX,0,4.79312,2.0223548,1.3,,4,2,0.159
28.544071,0,,,58.55,73.59,67.9232,64.31535,,,3.83509,0.62,954806400,,,MUTUALFUND,PHSYX,0,4.94186,2.5686595,0.8,,4,2,0.37
,0,,,39.14,57.31,53.1154,47.8872,,,-0.69244,1.58,892080000,,,MUTUALFUND,PDFDX,0,10.65152,,2.5,,2,5,0.4035
,0,,,2.36,3.15,2.9012,2.7963,,,0,0.89,1191196800,,,MUTUALFUND,WIEMX,0,-3.07167,,1.81,,1,4,0.01062
,0,,,2.32,3.1,2.8514,2.74925,,,0,0.89,1191196800,,,MUTUALFUND,WAEMX,0,-3.46021,,1.96,,1,5,0.00678
,0,,,11.22,15.92,14.6468,13.98665,,,-0.94213,1.36,1020816000,,,MUTUALFUND,ASYMX,0,4.17551,,0.89,,1,4,
,,,,9.25,12.21,11.0892,10.883,,,,,,,,MUTUALFUND,AWIHX,,,,,,,,
,,,,10.71,14.57,13.9522,13.35275,,,,,,,,MUTUALFUND,AWIUX,,,,,,,,
1.8008583,0,,,10.46,14.86,13.6212,13.02395,0.97,,-1.29776,1.36,1020816000,,,MUTUALFUND,ALMAX,0,4.10646,7.924,1.26,0.6253013,2,5,
,,,,6.09,8.57,7.9536,7.58415,,,,,,,,MUTUALFUND,AWSABX,,,,,,,,
2.0015144,0,,,11.6,16.45,15.1312,14.45395,0.97,,-0.97656,1.36,1020816000,,,MUTUALFUND,ASMZX,0,4.17808,7.924,0.96,0.69497395,2,5,
,,,,8.4,11.24,9.6112,9.6151,,,,,,,,MUTUALFUND,AWGGX,,,,,,,,
,,,,11.07,15.32,12.8686,12.902,,,,,,,,MUTUALFUND,AWIEX,,,,,,,,
0.95532566,0,,,5.58,7.95,7.234,6.9322,0.97,,-1.75439,1.36,1020816000,,,MUTUALFUND,ALMCX,0,4,7.924,2.03,0.33171204,1,5,
1.8639578,0,,,10.83,15.39,14.1002,13.48365,0.97,,-1.25348,1.36,1020816000,,,MUTUALFUND,ASIMX,0,4.1116,7.924,1.28,0.64721096,2,5,
24.516344,94200,73.16,73.47,52.845,73.67,72.07628,66.830574,,72.1141,13.09424,0,1694476800,,,ETF,DCOR,90390,7.79793,2.9873948,0.14,,,,
,0,,,11.28,12.16,12.0876,11.83285,,,7.91426,0.44,1446422400,,,MUTUALFUND,TDIFX,0,2.9064,,0.18,,3,1,0.2767
23.665543,900330,26.99,42.64,20.57,28.86,28.1558,26.425785,0,28.4,,0,1736812800,,,ETF,CGMM,856695,5.58243,1.2009021,0.51,,,,
26.929914,0,,,36.61,49.64,48.0648,44.6755,,,12.1255,0.96,1488758400,,,MUTUALFUND,PAGLX,0,5.62222,1.7994858,1.1,,3,2,0.0295
26.933258,0,,,37.12,50.38,48.7816,45.31745,,,12.2905,0.97,1488758400,,,MUTUALFUND,RPGEX,0,5.69676,1.8263664,0.92,,3,2,0.0154
26.941582,0,,,37.27,50.64,49.0322,45.52045,,,12.4826,0.97,1488758400,,,MUTUALFUND,RGGIX,0,5.75916,1.8354528,0.68,,3,2,0.1342
,0,,,8.89,11.27,11.0112,10.38985,,,25.6989,0.76,843609600,,,MUTUALFUND,WILCX,0,6.51334,,0.95,,4,3,0.22967
,0,,,8.9,11.29,11.0332,10.40975,,,25.49954,0.76,843609600,,,MUTUALFUND,FMIEX,0,6.35556,,1.11,,4,3,0.21783
,571,994.22,1025,952.02,1130.27,990.269,1012.1907,0,54.5768,,,1328140800,,,ETF,INDA.MX,1977,,,0.62,,,,
25.020464,5325090,54.3,54.45,47.6,56.01,53.8042,52.9757,0,54.5768,-1.54112,0.44,1328140800,0.1032553,0.1096017,ETF,INDA,4954206,-6.34571,2.1714227,0.62,,,,
,0,,,8.63,10.96,10.4714,9.91365,,,22.40185,0.42,1609372800,,,MUTUALFUND,PHSWX,0,7.17897,,2.27,,2,4,0.09735
,0,,,54.5,79.61,76.6056,71.57015,,,16.64909,1.26,1728345600,,,MUTUALFUND,FDEGX,0,3.33689,,0.76,,5,3,0.031
,0,0,0,0,21.47,20.6722,19.32175,,,16.63875,1.26,1495670400,,,MUTUALFUND,FSKGX,0,3.41584,,0.45,,5,4,0.028
,0,,,55.31,80.83,77.777,72.64895,,,16.72112,1.26,1728345600,,,MUTUALFUND,FAGKX,0,3.35306,,0.68,,5,4,0.092
11.229915,,,,9.85,12.81,12.5004,11.53365,,,22.46305,0.64,1188864000,,,MUTUALFUND,TRZMX,,7.89931,1.0917269,0,,0,0,0.7487
11.220755,0,,,9.9,12.8,12.4952,11.5622,,,21.50538,0.64,1188864000,,,MUTUALFUND,PRAMX,0,7.52595,1.0917269,1.08,,0,0,0.6186
11.211455,0,,,9.9,12.79,12.48,11.55565,,,21.28906,0.64,1188864000,,,MUTUALFUND,TRAMX,0,7.53247,1.0908486,1.3,,2,1,0.5748
,0,,,16.26,17.32,16.9708,16.89745,,,,,,,,MUTUALFUND,XPDIX,0,,,,,,,
,226,15.4,15.6,14.6,19.7,16.048,16.608,0,,,,,,,ETF,1KF.F,640,,,,,,,
,22,11.424,12.646,10.638,14.124,11.74272,12.02056,0,,,,,,,ETF,V37.F,40,,,,,,,
,3,18.496,18.776,17.04,31.92,19.48366,20.4016,0,,,,,,,ETF,3VZ.F,3,,,,,,,
,0,,,12.48,13.44,13.3162,13.0811,,,,,,,,MUTUALFUND,XPDOX,0,,,,,,,
,,,,22.92,29.32,25.0318,25.5955,,,,,,,,MUTUALFUND,XPDDX,,,,,,,,
,,15.3,15.9,15.4,15.6,,,,,,,,,,ETF,1KF.BE,,,,,,,,
,,15.5,15.6,15.55,15.55,,,,,,,,,,ETF,1KF.HM,,,,,,,,
,,,,14.3048,18.7183,18.135477,17.27763,,,,,1388361600,,,MUTUALFUND,0P00012BUT,,,,,,0,0,0.0128
,,,,15.9919,20.407,19.754887,19.093018,,,,,928108800,,,MUTUALFUND,0P00012BVL,,,,,,0,0,0.1884
,,,,11.1795,14.0492,13.592414,13.252378,,,,,1388361600,,,MUTUALFUND,0P00012BV0,,,,,,0,0,0.01
,,,,16.288,20.7768,20.112732,19.441557,,,,,1388361600,,,MUTUALFUND,0P00012BUZ,,,,,,0,0,0.0145
,,,,14.0815,18.4115,17.838835,16.999504,,,,,928108800,,,MUTUALFUND,0P0000A40T,,,,,,0,0,0.1477
,,,,11.5166,14.4879,14.016652,13.658283,,,,,1388361600,,,MUTUALFUND,0P00012BUY,,,,,,0,0,0.0103
,,,,14.5495,19.0514,18.458286,17.576725,,,,,928108800,,,MUTUALFUND,0P0000A40U,,,,,,0,0,0.1518
,,,,11.2168,14.1284,13.668842,13.311658,,,,,928108800,,,MUTUALFUND,0P00012BVK,,,,,,0,0,0.1423
,0,,,18.21,24.06,23.3152,22.11875,,,17.69734,1.08,1193875200,,,MUTUALFUND,FZAJX,0,3.9059,,0.78,,4,3,0.127
,,,,13.9469,18.2237,17.656809,16.83435,,,,,1388361600,,,MUTUALFUND,0P00012BUS,,,,,,0,0,0.0124
,0,,,18.25,24.11,23.3592,22.16455,,,17.60281,1.08,1193875200,,,MUTUALFUND,FIGFX,0,3.85297,,0.86,,4,3,0.083
,,,,10.8203,13.6008,13.158762,12.829168,,,,,928108800,,,MUTUALFUND,0P00012BVM,,,,,,0,0,0.1386
,,,,16.7713,21.4232,20.737888,20.029219,,,,,1388361600,,,MUTUALFUND,0P00012BUX,,,,,,0,0,0.015
,,,,7.73,9.97,9.7148,9.2979,0,,,,,,,MUTUALFUND,INFNX,,,,,,,,
,,,,7.53,9.67,9.4252,9.03945,0,,,,,,,MUTUALFUND,INFOX,,,,,,,,
,,,,7.8,10.07,9.8138,9.3848,0,,,,,,,MUTUALFUND,INFPX,,,,,,,,
24.609766,,,,161.42,200.27,195.6486,186.4548,,,8.80139,1.25,1403049600,,,MUTUALFUND,0P00013EB6.F,,3.17452,7.997638,,,5,4,0.75
24.51655,,,,150.46,185.84,181.5706,173.42525,,,8.27179,1.25,1403049600,,,MUTUALFUND,0P00013EB7.F,,2.84748,7.447622,,,5,4,0.75
,0,,,22.55,33.01,31.681,28.91595,,,34.2692,1.06,1638748800,,,MUTUALFUND,MIOFX,0,7.04411,,1.5,,5,4,0.0711
,0,,,14.8,20.34,19.9072,18.47705,,,19.43611,1.04,1491264000,,,MUTUALFUND,LGCVX,0,4.95519,,0.65,,5,4,0.1075
,0,,,14.54,19.87,19.4594,18.11105,,,18.57491,1.04,1491264000,,,MUTUALFUND,LGCCX,0,4.67742,,1.65,,3,4,0.0301
,0,,,14.83,20.4,19.9704,18.5289,,,19.58084,1.04,1491264000,,,MUTUALFUND,LGCWX,0,4.99474,,0.52,,5,4,0.1073
,0,,,14.76,20.26,19.8318,18.41985,,,19.23077,1.04,1491264000,,,MUTUALFUND,LGCAX,0,4.91803,,0.9,,4,4,0.0693
,0,,,14.79,20.31,19.8806,18.4611,,,19.25615,1.04,1491264000,,,MUTUALFUND,LGCFX,0,4.90765,,0.75,,4,4,0.0911
,0,,,14.65,20.07,19.6526,18.267,,,19.00726,1.04,1491264000,,,MUTUALFUND,LGCRX,0,4.79744,,1.15,,4,4,0.0271
,0,,,14.87,20.41,19.9826,18.5605,,,19.20095,1.04,1491264000,,,MUTUALFUND,LGCSX,0,4.87933,,0.9,,4,4,0.0673
,,,,19.81,27.09,26.5378,24.6537,,,19.46942,1.02,1678147200,,,MUTUALFUND,0P00019KBB,,4.85399,,,,4,4,
,,,,18.86,25.72,25.202,23.4473,,,19.00047,1.02,1678147200,,,MUTUALFUND,0P00019KBD,,4.68685,,,,4,4,
,0,,,14.78,20.32,19.8904,18.4617,,,19.45946,1.04,1491264000,,,MUTUALFUND,LGCYX,0,4.96042,,0.65,,4,4,0.1083
,,,,13.13,18.04,17.6692,16.37955,,,20.17663,,1678147200,,,MUTUALFUND,0P00019KBC,,5.04751,,,,3,3,
,0,,,14.83,20.4,19.9674,18.52595,,,19.58084,1.04,1491264000,,,MUTUALFUND,LGCOX,0,4.99474,,0.52,,5,4,0.1096
,,,,12.48,17.19,16.8276,15.5798,,,20.54402,,1678147200,,,MUTUALFUND,0P0001QBMD,,5.18426,,,,0,0,
,,,,13.18,18.11,17.7382,16.4365,,,20.25745,,1678147200,,,MUTUALFUND,0P00019KBE,,5.09177,,,,3,3,
18.786856,0,,,10.07,12.61,12.3574,11.60685,,,12.87948,1.12,919987200,,,MUTUALFUND,PALCX,0,4.87179,0.667488,1.52,,3,5,0.11473
18.691711,0,,,9.22,11.56,11.3428,10.65,,,13.69587,1.12,919987200,,,MUTUALFUND,AGASX,0,5.02326,0.614176,0.47,,5,5,0.06266
18.697931,0,,,9.52,11.93,11.705,10.98845,,,13.65854,1.12,919987200,,,MUTUALFUND,PALLX,0,5.04959,0.63376,0.54,,5,5,0.05681
18.75814,0,,,9.61,12.06,11.8176,11.0889,,,13.42995,1.12,919987200,,,MUTUALFUND,PALAX,0,5.00894,0.638656,0.77,,4,5,0.02755
,0,0,0,0,38.42,37.115,34.0251,,,19.7657,0.99,1495670400,,,MUTUALFUND,FLCNX,0,6.47194,,0.45,,5,2,0.111
24.859148,0,,,23.82,32.44,31.7292,29.3918,0.231,,19.57511,1.07,1538956800,,,MUTUALFUND,TGADX,0,5.1017,1.2961024,0.78,1.2717083,2,3,0.3142
,,,,10.55,14,12.3662,12.428,,,2.7575,1.03,1414108800,,,MUTUALFUND,0P00013NS5,,-0.54945,,2.03,,4,3,1.21169
,0,,,11.36,14.94,13.2748,13.3683,,,2.63554,1.03,1414108800,,,MUTUALFUND,AVPEX,0,-0.58352,,2.38,,4,3,1.17317
,,,,9.4574,11.8434,10.258278,10.365638,,,,,1739491200,,,MUTUALFUND,0P0001L8I5,,,,,,0,0,1.0981
,,,,13.4744,16.7654,14.360264,14.34661,,,-3.20102,0.76,1739491200,,,MUTUALFUND,0P0001KRRU.TO,,0.98021,,,,3,3,1.0981
,0,,,17.01,21.05,18.6298,18.61335,,,1.23922,0.78,1553817600,,,MUTUALFUND,GQRPX,0,-0.73957,,0.9,,3,1,0.1684
,0,,,17.09,21.15,18.7308,18.7022,,,1.3956,0.78,1553817600,,,MUTUALFUND,GQRRX,0,-0.68349,,0.7,,3,1,0.1925
,,,,14.1866,17.2867,15.30182,15.18728,,,-1.6017,0.77,1739491200,,,MUTUALFUND,0P0001KRRW.TO,,1.53691,,,,0,0,0.91608
,0,,,17.09,21.15,18.7388,18.7102,,,1.3956,0.78,1553817600,,,MUTUALFUND,GQRIX,0,-0.68349,,0.7,,3,1,0.1925
,,,,9.9573,12.2095,10.928158,10.948237,,,,,1739491200,,,MUTUALFUND,0P0001L8I7,,,,,,0,0,0.91608
,,,,14.1623,17.2448,15.185746,15.191032,,,,,1739491200,,,MUTUALFUND,0P0001KRRV.TO,,,,,,0,0,
,,,,8.3422,9.2127,8.934376,8.930454,,,,,1739491200,,,MUTUALFUND,0P0001UODJ.TO,,,,,,0,0,
,,,,9.9402,12.181,10.846558,10.909747,,,,,1739491200,,,MUTUALFUND,0P0001L8I6,,,,,,0,0,
,,,,8.9192,10.6986,9.276146,9.43569,,,,,1739491200,,,MUTUALFUND,0P0001T46K.TO,,,,,,0,0,
,,,,9.2095,11.0628,9.924372,9.947298,,,-1.37089,,1739491200,,,MUTUALFUND,0P0001THJ0.TO,,-0.51506,,,,0,0,0.0735
21.447237,47610,37.92,41.67,18.39,42.53,37.49606,28.170296,0,40.08,,0,1739923200,,,ETF,GBUG,88439,47.99524,1.9184289,0.89,,,,
23.481949,34010,22.18,40.06,22.03,34.68,32.52604,30.266235,,32.97,43.95314,1.06,1571961600,0.24554741,0.0466009,ETF,HERO,39526,3.72633,1.3359199,0.5,,,,
,43,550,640,462,639,596.9376,562.51746,,32.97,,,1571961600,,,ETF,HERO.MX,42,,,0.5,,,,
26.592253,2180,19.37,58.11,25.45,41.12,39.28584,34.39843,0,40.76,21.89148,1.83,1664236800,0.1423244,,ETF,NXTE,3896,13.75622,1.4506631,1,,,,
16.847805,0,,,12.61,16.85,14.976,14.5402,,,2.72665,1.02,1518480000,,,MUTUALFUND,BVALX,0,3.43171,0.8992269,0.55,,2,2,0.218
16.84822,0,,,12.56,16.78,14.909,14.48185,,,2.59918,1.01,1518480000,,,MUTUALFUND,BIAVX,0,3.37698,0.89505,0.7,,3,2,0.19776
29.042488,0,,,46.16,69.59,63.21,58.3828,,,-1.28185,1.3,1177977600,,,MUTUALFUND,RSYEX,0,7.16372,2.2556608,1.13,,1,4,0.00038
29.049488,0,,,46.5,70.09,63.7038,58.8279,,,-1.22564,1.3,1177977600,,,MUTUALFUND,RSEJX,0,7.17818,2.2730176,1.06,,1,3,0.00059
28.997335,0,,,31.41,47.52,42.7676,39.61715,,,-2.04129,1.3,1177977600,,,MUTUALFUND,REGWX,0,6.88433,1.5270368,2.16,,1,3,0.00124
29.032793,0,,,42.53,64.17,58.1496,53.75055,,,-1.47614,1.3,1177977600,,,MUTUALFUND,RSEGX,0,7.08955,2.075584,1.4,,1,4,0.00062
,0,,,100.05,140.43,136.0872,124.00795,,,14.83749,0.99,-56851200,,,MUTUALFUND,STFGX,0,10.1301,,0.12,,3,2,0.83575
19.300472,0,,,20.95,30.9,29.8738,26.47735,0,,27.10765,1.04,882144000,,,MUTUALFUND,GEMIX,0,12.0854,1.545558,1.04,0.978803,3,4,0.2513
12.207006,,,,10.45,15.25,14.5788,13.0218,,,18.43434,,1670284800,,,MUTUALFUND,GEMLX,,6.91489,1.2034072,2.11,,0,0,0.0258
,,420.851,427.163,423.764,423.764,,,0,,,,,,,ETF,XUMJ.MU,,,,,,,,
,,898.529,912.006,897.026,897.026,,,0,,,,,,,ETF,XUMC.MU,,,,,,,,
,,45.888,46.846,45.882,45.882,,,0,,,,,,,ETF,GAC2.MU,,,,,,,,
,,,,10.42,14.37,13.805,12.59175,,,11.05611,1.01,1538006400,,,MUTUALFUND,0P0001IR5R.F,,11.14781,,,,2,4,
,,,,28.73,41.39,39.5142,34.9389,,,18.87724,1.01,1651104000,,,MUTUALFUND,0P0000INTM.L,,14.66825,,,,4,3,
19.28363,0,,,18.72,27.52,26.6124,23.6194,0,,26.63122,1.03,882144000,,,MUTUALFUND,GEMSX,0,11.96581,1.377334,1.54,0.87150544,3,3,0.1414
19.269093,0,,,17.12,25.09,24.2608,21.5651,0,,26.0686,1.03,882144000,,,MUTUALFUND,GEMCX,0,11.79223,1.2558973,2.09,0.7940675,2,3,0.0656
,,,,1207.96,1741.54,1684.8762,1503.7682,,,26.86985,1.01,1660262400,,,MUTUALFUND,0P00000BH1,,10.17841,,,,3,2,24.35
,,,,83.09,116.85,112.7414,102.1581,,,8.96199,0.99,1651104000,,,MUTUALFUND,0P0001N4H9.ST,,11.66734,,,,3,3,
12.226239,,,,10.5,15.42,14.742,13.12745,,,19.39547,,1670284800,,,MUTUALFUND,GEMJX,,7.23982,1.2162366,1.02,,0,0,0.132
19.294102,0,,,19.48,28.67,27.7266,24.5931,0,,26.81227,1.03,882144000,,,MUTUALFUND,GEMAX,0,12.02791,1.4346353,1.34,0.9082557,3,4,0.1878
19.299154,0,,,21.05,31.04,30.0168,26.6029,0,,27.10843,1.04,882144000,,,MUTUALFUND,GAHPX,0,12.10626,1.5529177,1.03,0.98339677,2,4,0.253
18.808887,,,,6.49,9.43,9.0974,8.07525,,,26.44979,1.02,1538006400,,,MUTUALFUND,0P0001LTW2,,11.47132,0.4816872,,,3,3,0.14493
,0,,,7.73,11.28,10.9288,9.7441,,,27.20848,0.98,1191542400,,,MUTUALFUND,GRRPX,0,11.11111,,1.59,,3,3,0.0657
,0,,,7.85,11.49,11.1372,9.9125,,,27.75842,0.98,1191542400,,,MUTUALFUND,GAGPX,0,11.22346,,0.97,,3,3,0.1197
,,,,37.75,55.27,53.5484,47.3328,,,25.87563,1.02,1651104000,,,MUTUALFUND,0P00000B6S,,12.23709,,,,3,3,0.11102
,,,,175.53,248.61,240.6514,216.6576,,,24.01366,,1660262400,,,MUTUALFUND,0P0001MJC2.F,,9.29716,,,,0,0,
,,,,16.78,1941,22.9688,20.36155,,,18.12434,1.01,1651104000,,,MUTUALFUND,0P0000XTDF.L,,14.5046,,,,3,3,0.21592
19.29596,0,,,20.81,30.67,29.6612,26.2934,0,,27.0235,1.04,882144000,,,MUTUALFUND,GIRMX,0,12.05374,1.5345182,1.09,0.9715842,3,4,0.2369
19.30569,0,,,21.05,31.04,30.01,26.59715,0,,27.0654,1.04,882144000,,,MUTUALFUND,GEMUX,0,12.06831,1.552392,1.03,0.98339677,3,4,0.2528
,,,,341.49,469.2,452.5854,411.59604,,,12.17999,1.01,1660262400,,,MUTUALFUND,0P0000ZXO6.F,,10.32708,,,,3,2,
,,,,2060.16,2970.14,2873.5027,2564.689,,,26.83796,1.01,1660262400,,,MUTUALFUND,0P00000D8V,,10.17704,,,,3,2,
,,,,397.76,552.12,534.0494,477.857,,,19.97465,1.01,1660262400,,,MUTUALFUND,0P0001PMMQ.SI,,11.60163,,,,3,3,
16.592953,0,,,15.68,18.71,18.1878,17.7236,,,12.70718,0.73,1304035200,,,MUTUALFUND,EICCX,0,3.20405,1.1221632,1.96,,3,2,0.23588
16.626806,0,,,16.24,19.45,18.9396,18.40245,,,13.48782,0.73,1304035200,,,MUTUALFUND,EICIX,0,3.46696,1.1673919,0.96,,4,2,0.40565
16.610195,0,,,16.22,19.4,18.889,18.3668,,,13.31748,0.73,1304035200,,,MUTUALFUND,EICVX,0,3.41834,1.1649472,1.21,,4,2,0.36077
,,,,13.57,18.38,17.732,16.56965,,,33.18311,0.96,1691971200,,,MUTUALFUND,IOVFX,,8.45679,,0.81,,4,3,0.3524
,,,,13.56,18.41,17.7568,16.58205,,,33.34615,0.96,1691971200,,,MUTUALFUND,GMAZX,,8.51326,,0.64,,4,3,0.3543
5.0797577,0,,,13.61,18.47,17.8146,16.6388,0.35,,33.37574,0.96,1691971200,,,MUTUALFUND,GTMIX,0,8.48187,3.636,0.69,1.155892,4,3,0.3518
,,,,13.8,18.44,17.7876,16.61005,,,33.35065,0.99,1691971200,,,MUTUALFUND,GMBCX,,8.43077,,0.69,,3,3,0.352
21.971205,0,,,35.34,46.81,42.3282,40.4534,0,,7.93347,0.88,1376611200,,,MUTUALFUND,SINAX,0,5.63089,1.9652996,0.77,,2,3,0.31129
,,,,12.72,16.48,15.9918,15.0112,0,,,,,,,MUTUALFUND,CAANX,,,,,,,,
,,,,12.68,16.41,15.9308,14.9603,0,,,,,,,MUTUALFUND,CAAKX,,,,,,,,
21.961233,0,,,35.35,46.79,42.3042,40.4419,0,,7.55505,0.88,1376611200,,,MUTUALFUND,LCBVX,0,5.49748,1.9643706,1.23,,2,3,0.20931
21.987555,0,,,35.26,46.73,42.2534,40.3837,0,,8.22491,0.88,1376611200,,,MUTUALFUND,LMLSX,0,5.7076,1.9606546,0.45,,3,3,0.42426
,,,,12.59,16.27,15.7934,14.84175,0,,,,,,,MUTUALFUND,CAAEX,,,,,,,,
21.98149,0,,,35.33,46.82,42.3356,40.4626,0,,8.1587,0.88,1376611200,,,MUTUALFUND,LCLIX,0,5.69128,1.964835,0.51,,3,3,0.39583
,,,,12.32,15.84,15.394,14.4966,0,,,,,,,MUTUALFUND,CAAJX,,,,,,,,
21.947842,0,,,33.89,45,40.5554,38.75815,0,,7.3019,0.88,1376611200,,,MUTUALFUND,SINOX,0,5.40472,1.8840121,1.52,,2,3,0.09403
21.987772,0,,,35.25,46.71,42.2328,40.36235,0,,8.15428,0.88,1376611200,,,MUTUALFUND,SAIFX,0,5.71212,1.9597256,0.51,,3,3,0.4068
,0,,,19.52,28.32,27.5782,25.00255,,,21.1224,1.02,925430400,,,MUTUALFUND,FDTTX,0,7.95589,,0.82,,5,5,0.195
,0,,,20.76,30.14,29.3538,26.60115,,,21.23857,1.02,925430400,,,MUTUALFUND,FDEIX,0,7.99704,,0.68,,5,5,0.233
,0,,,20.67,30.02,29.2406,26.48825,,,21.34503,1.03,925430400,,,MUTUALFUND,FDETX,0,7.99257,,0.53,,5,5,0.255
,0,,,18.69,27.05,26.3468,23.9085,,,20.80258,1.02,925430400,,,MUTUALFUND,FDTZX,0,7.86656,,1.18,,4,5,0.129
,0,,,17.59,25.4,24.737,22.4787,,,20.35225,1.02,925430400,,,MUTUALFUND,FDECX,0,7.75296,,1.68,,4,4,0.029
,0,,,22.23,31.38,30.4758,28.04705,,,21.07461,1.01,1202169600,,,MUTUALFUND,FGRTX,0,8.0196,,0.58,,5,4,0.126
,0,,,22.08,31.16,30.263,27.8567,,,21.18737,1.01,1202169600,,,MUTUALFUND,FZALX,0,8.07571,,0.47,,5,4,0.146
,0,,,14.44,19.89,19.3004,18.49095,0,,,,,,,MUTUALFUND,CEMGOX,0,,,,,,,
34.516293,0,,,56.43,86.93,75.2648,72.1227,2.04,,7.85177,1.24,1150848000,,,MUTUALFUND,HAGAX,0,0.8631,2.1754942,1.05,0.7548478,3,3,
34.533894,0,,,61.66,94.88,82.37,78.86245,2.04,,8.08948,1.24,1150848000,,,MUTUALFUND,HAGIX,0,0.93515,2.3802702,0.75,0.82632166,4,4,0.00074
,,,,9.17,12.63,12.2624,11.742234,,,,,,,,MUTUALFUND,CEMGTX,,,,,,,,
34.539337,0,,,62.52,96.18,83.5676,79.9882,2.04,,8.15908,1.24,1150848000,,,MUTUALFUND,HRAUX,0,0.94588,2.4146383,0.66,0.8383848,4,4,0.00955
0.5171005,0,,,14.18,19.55,18.9656,18.16581,0,,,,,,,MUTUALFUND,CEMGFX,0,,36.724,,0.1908984,,,
34.47676,0,,,40.28,62.19,53.515,51.3812,2.04,,7.28753,1.24,1150848000,,,MUTUALFUND,HAGCX,0,0.67077,1.5474192,1.74,0.5363049,3,3,
,0,,,13.87,26.5,24.8726,21.28485,,,28.35821,1.83,1507593600,,,MUTUALFUND,UPDDX,0,14.93088,,2.81,,4,5,0.08
,0,,,8.27,13.37,12.7014,11.2573,,,17.6416,1.53,916876800,,,MUTUALFUND,UPUPX,0,11.33568,,1.94,,2,5,0.175
,0,,,10.79,14.92,14.5628,13.36825,,,27.36099,1.06,1533168000,,,MUTUALFUND,FZILX,0,6.88889,,0,,3,2,0.34
,0,,,12.33,16.99,16.5844,15.2352,,,26.97063,1.06,1489017600,,,MUTUALFUND,FITFX,0,6.82705,,0,,3,2,0.359
,0,,,173.65,270.93,259.3602,233.2991,0,,15.84653,1.27,1728345600,,,MUTUALFUND,FBGRX,0,11.19642,,0.61,,5,4,0.53
,,,,19.5955,23.1905,22.615778,21.77874,,,4.25087,0.93,1559001600,,,MUTUALFUND,0P0001HOMU.BO,,-3.54664,,,,3,3,
,,,,173.37,270.42,258.8754,232.8958,,,15.81287,1.27,1728345600,,,MUTUALFUND,FBCJX,,11.18565,,0.72,,5,4,0.416
,517620,54.62,54.83,33.57,56.5,53.8691,47.7914,,53.618,15.89303,1.29,1591056000,0.3538298,0.1611453,ETF,FBCG,462095,11.17126,,0.59,,,,
39.08114,0,,,151.25,227.75,218.0524,197.1148,1.96,,16.3857,1.06,954460800,,,MUTUALFUND,TRBCX,0,7.96892,5.653622,0.69,1.3359412,3,4,0.11
33.99851,0,,,60.27,82.14,79.3732,72.4945,6.97,,17.3365,1.11,587347200,,,MUTUALFUND,RBCGX,0,7.10708,2.3095129,2.01,1.1042668,2,3,0.21045
27.626688,78970,15,23.07,11.01,15.66,15.20972,13.83055,,15.2953,15.26976,0.95,870307200,0.2748791,0.18306589,ETF,BBLU,83985,9.20999,0.55562216,0.15,,,,
,,,,27.31,39.75,36.5456,34.92085,0,,,,,,,MUTUALFUND,JADZX,,,,,,,,
,0,,,17.0453,19.4865,19.182724,18.520798,,,6.66323,1.13,1080172800,,,MUTUALFUND,0P0000704Z.TO,0,4.07806,,,,2,5,0.09099
,,,,30.37,45.13,43.5282,39.54725,,,14.03555,0.92,1430697600,,,MUTUALFUND,0P00000SSB,,7.20878,,,,4,4,
